id,lines_lengthKm,nodes_count,peak_loadKw,solar_capacity,dist_farthest_node,wind_capacity,consumption,consumption_per_area,zensus,lon,lat,pkw_count,areaSqKm
1,628.2117723241032,261.0,36556.28569002951,18629.105000000007,31.245358824312273,3000.0,195.877533581288,13166.900259459608,34346.0,9.59053455948334,47.753704012573394,6270,94.18204043512941
2,408.52904350146036,185.0,41365.12911863987,16965.142,19.861635406198946,0.0,217.751440503974,22528.05240005573,29964.0,9.562065641743562,47.6843955254286,21232,102.6805448877782
3,24.566968221667093,16.0,1391.9780706421766,0.0,4.7084278696214215,0.0,7.2612368764405,11220.707605394293,1393.0,9.52765319402113,47.6721631446425,385,31.453608429884
4,186.3901164729228,53.0,25883.04259276918,9704.392,17.481802494030234,0.0,154.210655446995,29606.021373205567,22052.0,9.56557819946688,47.6187389532725,14462,52.32779738096329
5,491.50954444860366,186.0,50827.52971276019,17357.14,22.42513300132429,0.0,325.176508046246,25476.566516881205,26757.0,9.38122505420397,47.7163064299606,18863,127.75803519570394
6,98.62758108234463,31.0,12260.602842016262,5223.874,24.373046019603173,0.0,65.9199329789313,17566.474758934408,17189.0,9.2877451098917,47.697382519867894,10898,34.42376067386391
7,896.5522400923453,317.0,68626.33578458428,27238.055,33.980249098284105,0.0,362.9568112279071,16098.982503648855,42477.0,9.30244928098543,47.792420065148704,27531,224.7185620471817
8,439.6821651855143,179.0,37052.64834606369,14018.94,24.956670263011556,0.0,179.095587450533,12649.493670743572,27504.0,8.861525751177881,47.8064353143689,22587,190.39390592208008
9,549.3633222074542,196.0,77810.26661076368,29129.707000000002,24.421064723258237,0.0,439.8886528535649,27141.37447449811,79700.0,8.86144828769474,47.7641943711041,44069,175.2795597667542
10,642.5915882051482,195.0,34515.72094640797,21944.425000000007,28.999960353385266,2010.0,182.574347851715,7298.415484322232,19520.0,8.92148154138779,48.0118486632328,13400,297.12045192507617
11,367.25646041658734,112.0,56793.9209818683,13628.885000000002,25.70946524507364,0.0,356.16284620395896,18493.802151761764,45290.0,8.7959265452656,47.988680854453,29045,191.86309333096068
12,214.38643691737357,68.0,13150.652822048747,5451.35,20.321262462712255,0.0,79.5084714802097,15865.67872935594,7951.0,8.65446512768824,48.1406390175216,6160,102.217785200729
13,193.78119069283085,69.0,30350.33886640647,20868.890000000007,18.426989513502566,10.0,191.994182147832,18080.47800090829,26967.0,8.72726201873397,48.06590927652721,17376,106.23623619764655
14,1689.2128617124586,733.0,47522.499002242614,24061.865,36.65535737220584,3561.0,229.336741834525,4233.944400237562,40464.0,8.232609173489701,47.9047443777946,24253,541.4151145800266
15,349.59345736863526,145.0,13968.268111157195,16957.339999999997,23.69599441333059,4.0,76.9863766161358,3612.249751363365,17373.0,9.1471174764325,48.1762822564408,11373,212.9477467428348
16,489.14428561608725,188.0,21947.17565880818,17268.114999999998,27.141384329388607,0.0,110.915126933608,4449.264721531495,27591.0,9.276338997970258,48.0910249366859,17667,248.8684034780523
17,209.15255007147343,98.0,10827.658247459363,8141.65,22.82735051124269,13.2,56.066032040101796,6603.710532687524,16391.0,7.908696086026009,47.6132430887346,10462,84.8029750662729
